i,j,SNR
45,90,20.132515188509302
45,91,17.08630090330388
45,92,12.99894017150701
45,93,14.332121922793132
45,94,19.242797766561505
45,95,20.174545959967734
45,96,19.85366600296299
45,97,20.939296041603534
45,98,17.715955584808064
45,99,18.12469951213302
46,47,12.943394022527412
46,48,18.45198686110701
46,49,19.338042356173293
46,50,15.75036611555204
46,51,19.432005096684733
46,52,12.052333466446528
46,53,19.75329879338361
46,54,18.400852970862402
46,55,23.831825600764056
46,56,21.739256610595802
46,57,22.020941075675587
46,58,19.952191289104498
46,59,19.439846841745773
46,60,13.955106055261215
46,61,16.49472609894464
46,62,22.980185411982596
46,63,13.13150665383073
46,64,16.14915449556061
46,65,13.242297757555988
46,66,21.852855442096384
46,67,15.802656014363167
46,68,22.133603097793877
46,69,16.258712518842103
46,70,15.987603759508787
46,71,21.335587566953997
46,72,20.316495179181327
46,73,10.0
46,74,18.8534223695716
46,75,19.300500634756876
46,76,18.12942079270273
46,77,15.527025988525676
46,78,17.585225333918768
46,79,16.305815557103006
46,80,18.133969082829925
46,81,16.8928172114168
46,82,15.634215525283162
46,83,17.991311338913842
46,84,19.90731673055318
46,85,18.367017677186098
46,86,15.839072830206305
46,87,18.50876206111123
46,88,20.709377175576897
46,89,22.28621250572857
46,90,21.12265775247831
46,91,19.112140580077096
46,92,14.47262790635834
46,93,13.403341819237385
46,94,16.89285635884278
46,95,13.272445655331511
46,96,15.145645812818115
46,97,16.9896330857465
46,98,16.04736873478329
46,99,16.516245831068748
47,48,13.51598611810567
47,49,18.194400279379632
47,50,20.489524153200723
47,51,15.855587596632493
47,52,19.67726603257364
47,53,25.0
47,54,17.224566909596643
47,55,19.453630023848586
47,56,18.090310270262066
47,57,20.40887118767214
47,58,12.344050370163714
47,59,14.329129696164355
47,60,17.93039178421414
47,61,20.160887698475396
47,62,17.89157207759482
47,63,12.50628024709707
47,64,15.029160170624815
47,65,15.115881647208349
47,66,18.666975835009143
47,67,15.213883120478718
47,68,15.457578685597687
47,69,20.754242729913116
47,70,21.50594883039577
47,71,16.260175583991884
47,72,18.77470801704962
47,73,11.855548604405975
47,74,18.094981178066025
47,75,21.069934149387482
47,76,19.080345115772047
47,77,17.803182533072416
47,78,16.334071079582092
47,79,15.559623953225795
47,80,16.96275278441859
47,81,12.845676585291068
47,82,22.33137693489473
47,83,19.192631921184454
47,84,17.19268889736015
47,85,15.640585675517983
47,86,17.288981139526772
47,87,19.893384826788527
47,88,20.53434367365684
47,89,14.788927209802772
47,90,14.579413719479033
47,91,23.734689888424825
47,92,20.909778573147058
47,93,19.625559822484018
47,94,17.08406126884789
47,95,20.27206101478835
47,96,13.680300472506651
47,97,22.095305264605123
47,98,17.39268332578852
47,99,19.872584506476258
48,49,19.43865332468553
48,50,17.105287266214216
48,51,16.973900934707597
48,52,21.16474942382795
48,53,20.579492213747766
48,54,12.183306640058733
48,55,12.422782788830627
48,56,14.661338138931523
48,57,14.819363805100894
48,58,14.144422382238307
48,59,18.316331929786863
48,60,16.10888665859808
48,61,21.11837386528651
48,62,21.858633296551172
48,63,17.41395028750722
48,64,22.55037384601868
48,65,17.57264293042217
48,66,16.195628059750298
48,67,17.69435721788174
48,68,20.3345800059792
48,69,12.656617081900308
48,70,16.874202033326632
48,71,18.392216980950614
48,72,18.589253995715627
48,73,16.394690970031267
48,74,18.966357227930413
48,75,18.37636485385259
48,76,15.724275659582819
48,77,24.044795886816324
48,78,18.818650618093923
48,79,16.50644994947851
48,80,15.78484289956468
48,81,20.588226754692748
48,82,17.8061793731922
48,83,25.0
48,84,16.192227631143734
48,85,13.772179184643132
48,86,17.416904623499192
48,87,18.02520237651233
48,88,11.144648096079113
48,89,16.57249445685556
48,90,16.39475367583721
48,91,16.39370939138335
48,92,15.609322757108185
48,93,13.470422370734681
48,94,19.774114154265273
48,95,15.748477468030973
48,96,14.428895642797436
48,97,15.220197196546277
48,98,16.083030280759136
48,99,17.82594137413908
49,50,19.505016959081466
49,51,14.640461505954788
49,52,16.0621078073367
49,53,13.463476815940076
49,54,10.0
49,55,17.967381792194768
49,56,22.06001055250223
49,57,19.066249760058472
49,58,15.978820131571034
49,59,17.789437427815706
49,60,13.975539697014817
49,61,17.13312292590226
49,62,16.21687224082727
49,63,14.94185730379785
49,64,18.716956689413962
49,65,25.0
49,66,22.496348519304142
49,67,17.28378093603371
49,68,20.152343964147583
49,69,20.088122302208877
49,70,15.557385922942544
49,71,19.431712220501847
49,72,13.177023704481547
49,73,15.084104824445253
49,74,18.216258611218393
49,75,16.255637012928624
49,76,22.769435929090665
49,77,19.444121303666037
49,78,16.353885636502085
49,79,16.088260860659553
49,80,18.060911824639852
49,81,14.333406134073453
49,82,19.286835859883645
49,83,13.374094150163574
49,84,19.369030587882218
49,85,17.006215804058762
49,86,18.743840554273795
49,87,14.46224222398611
49,88,18.23495562126435
49,89,24.737043224537963
49,90,16.128349742618006
49,91,18.452199580987074
49,92,22.016700849271928
49,93,19.7851124345804
49,94,18.795656452433892
49,95,14.458932182436426
49,96,13.667234883110048
49,97,17.660297322047377
49,98,16.110292434060394
49,99,17.442825358674128
50,51,18.116970022058553
50,52,15.470716483471344
50,53,18.98230907804176
50,54,23.07566856577331
50,55,14.471977037858668
50,56,16.091360924437268
50,57,17.351168023960007
50,58,20.921379021821775
50,59,13.940853997954894
50,60,14.304555686847756
50,61,11.009016961550914
50,62,16.17891336035845
50,63,19.5404372980655
50,64,20.69567412693442
50,65,18.571460983923195
50,66,15.697129061852628
50,67,19.619414841107123
50,68,18.11295577184835
50,69,11.73788320321021
50,70,13.815715502153383
50,71,22.035595915588893
50,72,18.466615248925816
50,73,13.375616834474261
50,74,19.959859324185356
50,75,20.684304879287918
50,76,16.194897911620924
50,77,19.473046289160358
50,78,10.0
50,79,20.42073038556447
50,80,21.025466175759625
50,81,14.125891855708801
50,82,18.346256198545912
50,83,16.485638370857682
50,84,17.192411557687517
50,85,16.225358666394797
50,86,13.503113599435537
50,87,23.171211109244965
50,88,16.56906745126235
50,89,17.81426513278669
50,90,14.471798259245706
50,91,14.38939851662696
50,92,18.7377952452265
50,93,19.07917624045334
50,94,20.133772507974236
50,95,20.811322007481063
50,96,16.869377378497713
50,97,16.167390808021153
50,98,19.7404414985468
50,99,15.587682389708696
51,52,20.115275487693488
51,53,18.623500861726868
51,54,20.965079303750493
51,55,19.511175066543494
51,56,14.336662528326519
51,57,14.90309907524192
51,58,19.697455891022166
51,59,23.22116752725332
51,60,13.531564897650945
51,61,17.569634812975817
51,62,18.345023672441474
51,63,12.92266746440336
51,64,18.93437498908904
51,65,17.220631623857685
51,66,11.210327556353056
51,67,22.365183934748785
51,68,14.910375342786782
51,69,13.652489757114875
51,70,18.76042486663508
51,71,19.17246038771469
51,72,19.709234211088816
51,73,16.341989913372064
51,74,17.46725698632727
51,75,15.307579710478404
51,76,13.569408083103376
51,77,20.737391947162706
51,78,17.19171194494662
51,79,16.95305723373113
51,80,11.502197224014004
51,81,16.96488668715899
51,82,14.972516508725652
51,83,16.976159040550552
51,84,16.84226754442938
51,85,16.16060562600111
51,86,20.316515928733416
51,87,18.84116245697247
51,88,20.88146354341464
51,89,13.525517890120828
51,90,15.553132217656554
51,91,17.379157545033138
51,92,16.280083090289697
51,93,17.262226823509785
51,94,13.953689802075031
51,95,15.351465828213279
51,96,12.57533813544396
51,97,14.829923344680283
51,98,19.58253016117604
51,99,16.85737934570215
52,53,22.017259716272523
52,54,15.713398377082964
52,55,17.85721324261699
52,56,13.860243009542746
52,57,25.0
52,58,16.964138203898628
52,59,19.988889520898244
52,60,18.74015506260146
52,61,15.748363555482172
52,62,13.507296155392929
52,63,17.968429373616424
52,64,15.82963076691
52,65,17.033487095524805
52,66,19.453906176392145
52,67,17.73472346752114
52,68,18.631348892105787
52,69,17.950139728167315
52,70,13.098252002048476
52,71,21.688186587104017
52,72,21.027556889304257
52,73,14.091505437229848
52,74,19.015901834281514
52,75,15.513927189514428
52,76,15.259250988810187
52,77,17.485475015994858
52,78,22.743004691493095
52,79,20.673872684445655
52,80,19.315664074995574
52,81,14.048183092737847
52,82,25.0
52,83,20.12119313698203
52,84,10.453487740254666
52,85,18.698423005625475
52,86,16.033915852245748
52,87,18.7299470678469
52,88,18.701921100428578
52,89,14.744442770589686
52,90,22.97765725692308
52,91,18.099353864258273
52,92,20.324043719531225
52,93,21.554270694244607
52,94,15.28552720614404
52,95,14.76469454558043
52,96,20.865722046543297
52,97,21.67851229827057
52,98,13.368944287626588
52,99,23.533729558472984
53,54,16.79349005699844
53,55,19.575353585537155
53,56,19.19316462731418
53,57,14.585973040500019
53,58,14.907855583158321
53,59,11.249222982115224
53,60,14.046549593120318
53,61,13.05257211777213
53,62,17.62057154731088
53,63,21.608206458166244
53,64,17.418565208000576
53,65,18.51656248654821
53,66,19.834010630103787
53,67,19.5391283230609
53,68,16.342505499665496
53,69,13.109964817499499
53,70,16.210583469878046
53,71,17.688878065791716
53,72,14.885064361687572
53,73,18.585882132103144
53,74,16.62186371217357
53,75,19.365464582532677
53,76,15.090281571445525
53,77,14.734097022071849
53,78,22.82216901311181
53,79,17.58626871314106
53,80,19.15889154818661
53,81,14.204733241323542
53,82,16.368206633553623
53,83,19.546508448422845
53,84,22.196847578938254
53,85,15.326544775601366
53,86,15.0912477656831
53,87,17.43199317896696
53,88,12.926814550753415
53,89,17.40960008056712
53,90,17.305814846153822
53,91,19.67424745098778
53,92,21.743829228066915
53,93,19.209532953400274
53,94,19.724653152879068
53,95,17.656836853402904
53,96,16.42076627057152
53,97,11.512069392529707
53,98,14.84133754247615
53,99,18.15180005407999
54,55,12.563218828630024
54,56,18.22866946834981
54,57,16.297495869196148
54,58,14.43532044225493
54,59,16.08992705003499
54,60,19.6863445637848
54,61,20.15650332885843
54,62,11.688935777652283
54,63,17.05154796355399
54,64,20.24165397485052
54,65,16.72631542117193
54,66,17.82644581274264
54,67,13.013767374219192
54,68,16.059899029545115
54,69,22.986326288164676
54,70,15.135795896453953
54,71,13.178102970411949
54,72,17.948415275675217
54,73,19.865887999197216
54,74,21.081431471875767
54,75,15.946832073624188
54,76,18.16742672988616
54,77,19.13306463485618
54,78,19.447631583502634
54,79,15.858391767971368
54,80,22.63817479268708
54,81,15.438108932347806
54,82,19.623616476079405
54,83,17.434266291563425
54,84,15.738344307926436
54,85,15.571446103112297
54,86,15.740959267239298
54,87,16.15938680484011
54,88,14.443343201932272
54,89,19.592229109635312
54,90,15.389454053139334
54,91,15.654937453898517
54,92,18.9660717736247
54,93,17.176114170599053
54,94,13.234289094163264
54,95,14.691971504367201
54,96,16.910328266737018
54,97,15.775036487897596
54,98,19.75144761175912
54,99,15.206793913027562
55,56,14.598618786870365
55,57,14.468361373664125
55,58,18.719971740872918
55,59,18.9504151782572
55,60,12.482666237287358
55,61,19.366225589554308
55,62,20.08291981148784
55,63,12.427006714572853
55,64,15.428705711917118
55,65,21.786677273073927
55,66,20.518305118075748
55,67,17.574377977753127
55,68,19.003748188868297
55,69,23.83605887086022
55,70,19.008390920357865
55,71,13.837573415743323
55,72,21.59481699880248
55,73,14.887183328126145
55,74,20.481706707543502
55,75,19.468811982870665
55,76,20.168540659017285
55,77,22.12279892622747
55,78,13.102257014476145
55,79,17.29123433518361
55,80,23.338148507637634
55,81,20.429145233559844
55,82,18.03147501202394
55,83,14.43048060991315
55,84,17.820161478855873
55,85,14.764356104367966
55,86,13.094899130606722
55,87,19.22943610917566
55,88,17.695916816015043
55,89,15.179461591717866
55,90,18.684844566886742
55,91,15.988330336635553
55,92,22.83867725262214
55,93,17.408282666890127
55,94,22.231264637410288
55,95,15.061593697483328
55,96,19.340047496210907
55,97,23.031099929432706
55,98,18.313272946647583
55,99,20.909342881154544
56,57,12.285004395476047
56,58,19.62140423296278
56,59,17.591158394394647
56,60,19.795005932153522
56,61,20.102995654039336
56,62,10.731249646568743
56,63,16.169191781181702
56,64,15.489930158201615
56,65,17.956492570017094
56,66,11.67839980849085
56,67,14.228473997554902
56,68,20.505762110583003
56,69,18.030677338157105
56,70,14.235956375750058
56,71,16.740347898833594
56,72,20.794819173177537
56,73,11.981299642096058
56,74,16.86571415937322
56,75,16.811010270127568
56,76,18.06093824340714
56,77,19.011338398503653
56,78,23.23102750476413
56,79,19.161343583279834
56,80,15.737555598017325
56,81,21.273849828837793
56,82,14.923994805706215
56,83,18.808561286025082
56,84,22.21438915392917
56,85,20.731944644103006
56,86,19.93326902996357
56,87,10.80538708383471
56,88,17.196992448083872
56,89,15.737874800352328
56,90,21.474604814436162
56,91,20.02194543441428
56,92,18.28331854468887
56,93,19.883324944903652
56,94,15.5511505404639
56,95,19.4028535311506
56,96,17.7850079874245
56,97,12.450379578955548
56,98,18.53213841398477
56,99,19.621474091899806
57,58,21.080243755421904
57,59,19.082165582695023
57,60,20.52011177176701
57,61,12.303018003750175
57,62,16.379763511449035
57,63,17.072468808759492
57,64,16.510772905712447
57,65,17.2328736415105
57,66,15.767811253783696
57,67,19.708496437735057
57,68,14.526383354582551
57,69,17.875523835088853
57,70,17.719458139520494
57,71,17.93181170313861
57,72,14.656827046824802
57,73,21.69768977405605
57,74,16.821628820936397
57,75,13.183437505459647
57,76,19.90390305489108
57,77,17.490005662198886
57,78,17.209175327027722
57,79,17.212385649846997
57,80,18.686310891790868
57,81,17.34027087361626
57,82,15.179501252516625
57,83,13.242443476319067
57,84,18.41035579778389
57,85,12.945379884431695
57,86,20.859123175746607
57,87,14.6384171147375
57,88,14.951157934102461
57,89,14.554300920857862
57,90,13.410766995532885
57,91,15.182204321012518
57,92,16.649123643230467
57,93,10.517187871896551
57,94,10.164317527663897
57,95,15.352405218029475
57,96,20.1501905273682
57,97,13.598680430199751
57,98,17.270982747764076
57,99,21.79167044673989
58,59,13.529774250328357
58,60,16.184931501499722
58,61,15.270542556433703
58,62,20.17590274599369
58,63,18.891618295685557
58,64,19.352982540204362
58,65,24.98925118827956
58,66,22.388425668427203
58,67,17.2028658949288
58,68,16.894024134225518
58,69,13.153522333990693
58,70,12.357505937702363
58,71,17.35107528766638
58,72,13.601813609852424
58,73,19.376066288148053
58,74,15.124842136831509
58,75,15.751169816485067
58,76,12.841958376822507
58,77,23.83046057265671
58,78,19.776488647069307
58,79,15.37020927679125
58,80,17.953441096438468
58,81,21.469273923943557
58,82,14.716524777319277
58,83,23.219796048118354
58,84,14.403475316761618
58,85,16.96791555018551
58,86,12.548864813058504
58,87,10.0
58,88,20.530272341607468
58,89,17.75710627604018
58,90,12.298417059056408
58,91,12.578196384610177
58,92,20.936084198970747
58,93,17.048214674431836
58,94,21.794329741289737
58,95,19.409760304708907
58,96,17.300311457338488
58,97,17.59698994230477
58,98,15.834779058260057
58,99,17.793358327687024
59,60,17.317045053970347
59,61,20.012550017976707
59,62,17.00974467677176
59,63,19.970666475606215
59,64,20.261896872324684
59,65,18.04228782094714
59,66,13.56109499800245
59,67,17.01856988184315
59,68,11.781776062041494
59,69,13.880135135942592
59,70,19.691254999480904
59,71,18.984678368282605
59,72,17.490373364695035
59,73,16.59270052900772
59,74,15.281797161339155
59,75,15.961563751174467
59,76,20.395754551822016
59,77,18.9300377720795
59,78,13.38635051937798
59,79,18.096558527693663
59,80,17.919888489064633
59,81,22.44602042013425
59,82,12.227344751547713
59,83,15.15061138271026
59,84,20.420877508649326
59,85,14.167203326763275
59,86,24.65686489702732
59,87,13.963167333635152
59,88,17.58736643565737
59,89,19.178642673864996
59,90,20.143111427584735
59,91,19.645625454265137
59,92,16.113767391143277
59,93,20.239621016928485
59,94,15.236042536606917
59,95,15.895068572011503
59,96,18.869927383524256
59,97,22.02873087376799
59,98,16.815486287769136
59,99,14.82897540293448
60,61,21.129315721939687
60,62,13.705599902502161
60,63,23.01454446711005
60,64,14.54775193462533
60,65,19.422845340463894
60,66,20.280073676573622
60,67,19.855102163388473
60,68,18.181007912919913
60,69,17.648588655603962
60,70,12.540458495817031
60,71,15.157541086863011
60,72,19.673934062066735
60,73,19.490107499852215
60,74,14.386356083167081
60,75,18.540937059685245
60,76,18.25609296577038
60,77,22.752756527359796
60,78,16.244796520791134
60,79,15.940428195591059
60,80,14.72967109502155
60,81,14.502164587541785
60,82,18.62484508468327
60,83,15.386976582763065
60,84,20.72411157391052
60,85,15.618102816056318
60,86,22.10198702561025
60,87,18.753176373769328
60,88,18.27515087919955
60,89,14.048714311499609
60,90,18.487342558597007
60,91,17.636565929570278
60,92,19.396247810128788
60,93,15.96745810522481
60,94,13.139110371081056
60,95,18.325664796654717
60,96,17.91936174009767
60,97,18.231677081598235
60,98,20.516950487430048
60,99,14.681078101613107
61,62,10.354749586914812
61,63,18.92508100704081
61,64,18.71773756060931
61,65,16.068831082541497
61,66,18.01179460469166
61,67,14.3566575708243
61,68,11.181408364010416
61,69,12.421265654843165
61,70,17.62708341963107
61,71,21.648131244381148
61,72,16.331444835084724
61,73,19.941813730501973
61,74,15.717004085576288
61,75,17.3336829313629
61,76,19.8896821715757
61,77,17.899539655327857
61,78,15.874964953899202
61,79,14.904092909427483
61,80,17.222415625228802
61,81,21.046306278299035
61,82,12.788036218952584
61,83,20.077992284579977
61,84,18.35094097839336
61,85,14.592663199297808
61,86,17.444878812636926
61,87,16.8878936598054
61,88,14.656778905343636
61,89,15.881694670438947
61,90,13.731138097639338
61,91,11.28542923776813
61,92,17.953709312979797
61,93,20.63346835015241
61,94,22.400047183923906
61,95,14.165864356432326
61,96,23.94209549539099
61,97,22.078920199526134
61,98,21.77042510216185
61,99,15.143000822299143
62,63,15.813245124755639
62,64,11.684927746301668
62,65,18.073477710179734
62,66,16.319191228233308
62,67,17.985372064154912
62,68,14.996445894075928
62,69,19.518611404426778
62,70,18.529564328847307
62,71,14.067630760936838
62,72,17.362336163466132
62,73,18.354053502957573
62,74,23.525324668634713
62,75,17.787342541297015
62,76,14.67877300853689
62,77,16.551210844683304
62,78,17.406329602382744
62,79,17.099214134089316
62,80,11.97558432094225
62,81,16.50526931435644
62,82,15.420073316125567
62,83,16.718461116305
62,84,23.86288721604682
62,85,15.003128177856363
62,86,21.813823012300414
62,87,20.981854433030474
62,88,19.550493456926713
62,89,17.509331255113867
62,90,19.463180262672658
62,91,16.15024066536476
62,92,15.860622605762988
62,93,15.256414983574416
62,94,18.32170477284147
62,95,16.870688254072334
62,96,16.78124480200415
62,97,21.76068643814427
62,98,15.385754464652623
62,99,19.70609468596933
63,64,15.93421714857358
63,65,12.72341492270952
63,66,13.222148656478847
63,67,16.025342882050403
63,68,19.388834469116315
63,69,19.42535918298898
63,70,16.77793854197769
63,71,19.355265126565364
63,72,17.72878933022727
63,73,16.715529042285848
63,74,20.06419379941713
63,75,21.06368170107944
63,76,20.548082177796115
63,77,16.579381117034067
63,78,19.20312288357443
63,79,11.112262985405675
63,80,18.085200768199694
63,81,18.583007097205765
63,82,17.955925596867374
63,83,16.833181810134814
63,84,21.41431955875678
63,85,17.220286897776955
63,86,17.081386193541583
63,87,16.77718976045257
63,88,20.602316137951213
63,89,16.622621128630975
63,90,14.996951896040294
63,91,17.173724375179244
63,92,22.623141273626246
63,93,16.59794165539144
63,94,19.34731490270606
63,95,16.665667783552088
63,96,16.669759555880283
63,97,15.81747584869211
63,98,13.85108782196374
63,99,17.170655114769655
64,65,19.655367257711422
64,66,22.22857889070599
64,67,18.825608488760665
64,68,15.049416765063695
64,69,19.736513799731096
64,70,18.86208752157515
64,71,21.695089572819423
64,72,23.768831367990757
64,73,21.143823265642084
64,74,16.32172540371638
64,75,17.02231136889849
64,76,20.973821588219902
64,77,15.976920592190272
64,78,17.078549606696974
64,79,19.403020722175825
64,80,20.711818163763333
64,81,18.16873230766567
64,82,10.0
64,83,18.51809789404357
64,84,16.56385241400367
64,85,14.572237008615385
64,86,17.57239049836256
64,87,20.861392449577146
64,88,14.11036831181852
64,89,22.269768974191834
64,90,20.43619030216751
64,91,20.30249087534908
64,92,15.055874217369071
64,93,16.74627265846444
64,94,16.351495384927368
64,95,17.501022873801045
64,96,17.31338559802029
64,97,16.547953357542916
64,98,16.966217961636122
64,99,16.86513904911647
65,66,18.3024515891757
65,67,12.544548893814703
65,68,18.959735046482475
65,69,22.591815095148835
65,70,20.71750254185126
65,71,14.662308320628028
65,72,20.633824071131073
65,73,24.368883557797126
65,74,16.77233122149321
65,75,19.66309576387869
65,76,24.398141199938777
65,77,20.590886882781078
65,78,22.152161803607488
65,79,14.2143233334738
65,80,18.206862573902697
65,81,18.675907307915352
65,82,19.192861387878708
65,83,19.868522639217282
65,84,17.96852517177999
65,85,13.562817591967542
65,86,20.698817243881763
65,87,18.636580985954332
65,88,13.96415011120042
65,89,19.776987462482488
65,90,19.158940037396825
65,91,19.111103643023966
65,92,16.63949437541632
65,93,22.403216934759705
65,94,19.213679893025667
65,95,15.130137819573429
65,96,12.871726178686963
65,97,15.19800345162665
65,98,10.391130120093358
65,99,16.71832046785863
66,67,17.886871151775985
66,68,13.877000695833024
66,69,15.86366922749359
66,70,22.15984795043429
66,71,17.821874006978987
66,72,22.106030632104392
66,73,16.94514574881689
66,74,16.969651860020516
66,75,10.902237864016842
66,76,19.687866241608592
66,77,20.801674720146075
66,78,16.47289586844031
66,79,16.56908732400978
66,80,19.93910913398188
66,81,15.291108730313871
66,82,15.153027042975774
66,83,18.45129449848973
66,84,15.68124595604555
66,85,19.333173652238944
66,86,14.739071454251683
66,87,22.028526757393177
66,88,19.469391052765562
66,89,17.697553537300443
66,90,14.87910810236215
66,91,14.32673830038254
66,92,14.80828890795226
66,93,13.203390102589072
66,94,21.521290953932887
66,95,18.52622451723031
66,96,20.7118849912995
66,97,22.717195106158783
66,98,21.419818070370496
66,99,18.848850374485398
67,68,16.266848662502824
67,69,19.7478986650186
67,70,18.133413307357593
67,71,16.718046577910048
67,72,15.954404887138555
67,73,20.737650329176702
67,74,21.932388359959205
67,75,16.674673828629327
67,76,16.18897686148942
67,77,19.59450921621957
67,78,15.594470804391388
67,79,19.311030060871246
67,80,22.710788817633212
67,81,16.246496691716345
67,82,17.573539696613196
67,83,23.4690792325454
67,84,16.38049506105208
67,85,17.923110194645652
67,86,14.67455357676998
67,87,15.391496211300208
67,88,13.363489084357981
67,89,25.0
67,90,19.21525597363169
67,91,17.36237335238989
67,92,14.328807125579514
67,93,12.0259208103456
67,94,18.225214864877614
67,95,17.06454454265477
67,96,19.005977991572404
67,97,19.576986523245914
67,98,20.536825128271225
67,99,17.373468661850332
68,69,19.366031394288076
68,70,16.277391615394272
68,71,14.945660804155828
68,72,16.485450193749372
68,73,19.806903221387767
68,74,19.3194930055883
68,75,17.462160572997476
68,76,18.46728316861327
68,77,22.322525027530215
68,78,12.092769674511036
68,79,13.734796310628395
68,80,17.46089872176707
68,81,19.601072011531546
68,82,16.854180296378452
68,83,20.20926536460707
68,84,10.0
68,85,10.508598227040565
68,86,15.79659013696143
68,87,25.0
68,88,17.49979494228485
68,89,10.775653096584719
68,90,16.41991080152839
68,91,19.352481644703524
68,92,20.386667143635172
68,93,18.911646733584302
68,94,16.792587383848826
68,95,19.536367882635368
68,96,20.960854094747475
68,97,15.83580158250592
68,98,17.129197715719144
68,99,17.09170688196947
69,70,12.383372780858192
69,71,13.728710727279854
69,72,10.544125036476874
69,73,17.753013775534377
69,74,16.60698024312706
69,75,16.48290137292843
69,76,17.39678875241133
69,77,19.057807565798356
69,78,15.482250706991378
69,79,21.020833677255123
69,80,12.723311537042072
69,81,17.45905239760267
69,82,17.20496352939287
69,83,20.04963122473469
69,84,16.015042870283395
69,85,20.706192575007247
69,86,16.79840076815641
69,87,17.19458467983927
69,88,17.05276851179849
69,89,19.594288727410497
69,90,20.059444493354214
69,91,15.685777611569147
69,92,13.273327114094695
69,93,14.556695151405126
69,94,17.995549204005908
69,95,17.4500624334624
69,96,17.922798012141957
69,97,15.324483609826572
69,98,19.887222445275704
69,99,16.97068437621709
70,71,12.59969641059224
70,72,17.96604933944543
70,73,19.142277994985474
70,74,17.93128093365066
70,75,17.890662937647186
70,76,18.181515854440185
70,77,14.338812615650392
70,78,22.095259073277788
70,79,16.52051924876693
70,80,21.900535511427762
70,81,15.837613397455087
70,82,20.4000261185206
70,83,18.22053894618239
70,84,17.800943300903665
70,85,14.683625629346842
70,86,21.117455669251477
70,87,18.75691603227543
70,88,17.229249790073272
70,89,21.122124960304
70,90,17.76574059218055
70,91,24.12941676787187
70,92,20.550031359854156
70,93,16.507872772578793
70,94,21.575145663613014
70,95,17.68256915358357
70,96,23.517674321125526
70,97,17.74497508953139
70,98,17.262371902984672
70,99,17.781904899266284
71,72,18.698520049233867
71,73,22.14793378140356
71,74,18.378570761927417
71,75,17.17985522498506
71,76,16.019619936793912
71,77,19.85704388730571
71,78,15.836964608159406
71,79,13.993509034098032
71,80,14.67326067908122
71,81,16.10521718684689
71,82,17.12669688577349
71,83,20.65951620956886
71,84,15.768269344771133
71,85,21.091385357403283
71,86,12.586881138559297
71,87,25.0
71,88,12.740728224339716
71,89,18.094261115479412
71,90,16.847259947825467
71,91,15.144055834471201
71,92,19.52922605363497
71,93,20.67164249258333
71,94,16.983441669470302
71,95,21.12815473589166
71,96,17.6921730760087
71,97,14.308660099766005
71,98,17.262437482582488
71,99,15.91751180113369
72,73,18.88064431481531
72,74,16.30249932321595
72,75,17.277450413952003
72,76,14.243927673305402
72,77,20.70806940437418
72,78,16.43311472961685
72,79,14.291568667635822
72,80,25.0
72,81,13.261076878233883
72,82,19.022290917406337
72,83,11.00900331698865
72,84,18.425568248922477
72,85,18.064340560054745
72,86,16.74286609394748
72,87,13.409367968636108
72,88,14.924407164541169
72,89,15.080317676496016
72,90,13.977629112428486
72,91,14.655862466600926
72,92,21.805377673912677
72,93,18.673627036519793
72,94,21.492482951016417
72,95,14.533473688833615
72,96,16.20609028691296
72,97,12.288851336659372
72,98,13.928632803121085
72,99,16.626660556913265
73,74,16.238180941382
73,75,22.832061326563043
73,76,17.824139720415612
73,77,16.70470034877258
73,78,18.87838777623825
73,79,17.580635658227177
73,80,14.242889390206454
73,81,15.619336768111753
73,82,21.696870647881923
73,83,21.411363102893144
73,84,18.271705955008528
73,85,20.558455694917946
73,86,22.428427703176936
73,87,16.17482286334675
73,88,18.05294451939588
73,89,18.163272708869773
73,90,15.0195594049211
73,91,18.839294884223584
73,92,14.068965942874076
73,93,17.80677995551472
73,94,16.693258324481185
73,95,18.788641350738178
73,96,13.435416359550919
73,97,15.936701573818437
73,98,23.149492439899536
73,99,17.095461847319
74,75,17.704432474538567
74,76,15.491285845215621
74,77,17.63611278051024
74,78,18.63931415961699
74,79,16.073308053474936
74,80,16.751511098862476
74,81,17.000620819948924
74,82,18.387212316538406
74,83,20.891552005635237
74,84,15.492022904027039
74,85,19.917941981532856
74,86,19.91381717234642
74,87,18.264497036028814
74,88,20.744955257934052
74,89,17.797205089246006
74,90,17.823448861112414
74,91,16.979342652874287
74,92,16.6889086253894
74,93,16.86850555292093
74,94,11.917536478008678
74,95,19.30082096436029
74,96,16.533230791002367
74,97,13.093402369940037
74,98,20.410965961675785
74,99,14.573373286186737
75,76,20.078476407546045
75,77,15.275332082840002
75,78,20.37666276636991
75,79,23.19676306862949
75,80,12.7148120796103
75,81,16.735113374739644
75,82,20.370425660697094
75,83,18.339067209142094
75,84,18.345089539970342
75,85,20.24681031471045
75,86,15.133419229505126
75,87,13.650859122144412
75,88,15.358570546241138
75,89,21.50065648646028
75,90,15.208280648083344
75,91,12.89512569888444
75,92,20.970343004422737
75,93,15.963455765666797
75,94,16.152973724169712
75,95,13.318382933112185
75,96,19.091166208918544
75,97,19.203898069613548
75,98,15.848632432431256
75,99,13.918802644443197
76,77,11.823699946297754
76,78,19.20417487871051
76,79,25.0
76,80,18.712968733478956
76,81,19.32496579797806
76,82,17.939683653458715
